date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2003-06-18,21.37,21.87,21.12,21.46,1.53285561,785800,0.0,1.0
2003-06-17,21.84,22.3,21.12,21.21,1.514998485,1253000,0.0,1.0
2003-06-16,19.44,21.77,19.4,21.75,1.553569875,2301800,0.0,1.0
2003-06-13,21.21,21.35,18.05,19.2,1.3714272,4716000,0.0,1.0
2003-06-12,22.19,22.49,21.22,21.92,1.56571272,1318400,0.0,1.0
2003-06-11,22.12,22.85,21.9,22.45,1.603569825,1283800,0.0,1.0
2003-06-10,22.02,23.58,20.82,22.7,1.62142695,4459500,0.0,1.0
2003-06-09,23.62,23.69,22.5,23.001,1.6429269285,909400,0.0,1.0
2003-06-06,25.74,26.35,23.3,23.61,1.686426885,1369600,0.0,1.0
2003-06-05,24.49,25.44,23.63,25.41,1.814998185,936000,0.0,1.0
2003-06-04,24.11,25.2,24.01,24.4,1.7428554,887200,0.0,1.0
2003-06-03,23.29,24.06,23.05,23.861,1.7043554385,610600,0.0,1.0
2003-06-02,22.51,24.25,22.51,23.3,1.66428405,1253400,0.0,1.0
2003-05-30,22.83,22.95,22.15,22.45,1.603569825,748300,0.0,1.0
2003-05-29,22.54,23.01,22.11,22.8,1.6285698,519800,0.0,1.0
2003-05-28,22.81,23.45,21.75,22.6,1.6142841,723400,0.0,1.0
2003-05-27,22.05,22.95,22.0,22.69,1.620712665,991700,0.0,1.0
2003-05-23,22.87,23.2,22.1,22.12,1.57999842,583700,0.0,1.0
2003-05-22,21.18,22.84,21.1,22.59,1.613569815,1019900,0.0,1.0
2003-05-21,21.76,21.79,20.76,21.19,1.513569915,675100,0.0,1.0
2003-05-20,21.35,21.95,20.55,21.75,1.553569875,1443500,0.0,1.0
2003-05-19,23.3,23.42,20.53,20.79,1.484998515,2176600,0.0,1.0
2003-05-16,24.52,24.6,23.0,23.79,1.699284015,926200,0.0,1.0
2003-05-15,24.58,24.98,24.15,24.46,1.74714111,763200,0.0,1.0
2003-05-14,25.88,25.93,24.32,24.48,1.74856968,1365500,0.0,1.0
2003-05-13,23.7,25.25,23.55,25.15,1.796426775,1300500,0.0,1.0
2003-05-12,22.89,23.95,22.7,23.53,1.680712605,842000,0.0,1.0
2003-05-09,22.9,23.1,22.3,22.62,1.61571267,423300,0.0,1.0
2003-05-08,23.31,23.41,22.77,22.88,1.63428408,717600,0.0,1.0
2003-05-07,23.22,23.8,22.85,23.635,1.6882125975,962400,0.0,1.0
2003-05-06,23.37,24.19,22.9,23.22,1.65856977,1068900,0.0,1.0
2003-05-05,22.42,24.39,22.42,23.37,1.669284045,1032100,0.0,1.0
2003-05-02,22.45,23.0,22.4,22.631,1.6164983835,881000,0.0,1.0
2003-05-01,22.67,22.84,22.35,22.5,1.60714125,1070300,0.0,1.0
2003-04-30,22.89,23.28,21.75,22.8,1.6285698,790800,0.0,1.0
2003-04-29,22.11,23.0,22.11,22.8,1.6285698,1437800,0.0,1.0
2003-04-28,21.0,22.25,21.0,22.16,1.58285556,1623400,0.0,1.0
2003-04-25,21.99,22.2,20.898,21.15,1.510712775,1065900,0.0,1.0
2003-04-24,20.54,22.79,20.3,22.02,1.57285557,2554700,0.0,1.0
2003-04-23,23.06,23.09,20.05,20.72,1.47999852,2627700,0.0,1.0
2003-04-22,24.489,24.489,22.44,22.97,1.640712645,2183600,0.0,1.0
2003-04-21,23.7,24.69,22.6,24.63,1.759283955,3469500,0.0,1.0
2003-04-17,20.65,22.0,20.57,21.96,1.56856986,961600,0.0,1.0
2003-04-16,20.28,20.62,20.1,20.571,1.4693556735,323800,0.0,1.0
2003-04-15,20.1,20.3,19.72,20.15,1.439284275,450800,0.0,1.0
2003-04-14,20.31,20.7,20.1,20.2,1.4428557,382500,0.0,1.0
2003-04-11,21.24,21.7,20.65,20.77,1.483569945,342200,0.0,1.0
2003-04-10,20.49,21.16,20.11,21.02,1.50142707,387100,0.0,1.0
2003-04-09,20.75,20.8,20.0,20.4,1.4571414,418900,0.0,1.0
2003-04-08,19.89,20.6,19.1,20.18,1.44142713,447500,0.0,1.0
2003-04-07,20.6,21.25,19.76,19.95,1.424998575,736800,0.0,1.0
2003-04-04,20.16,20.43,19.44,19.55,1.396427175,420300,0.0,1.0
2003-04-03,20.2,20.25,19.56,20.0,1.42857,573800,0.0,1.0
2003-04-02,20.0,20.61,19.56,19.84,1.41714144,1625800,0.0,1.0
2003-04-01,20.5,20.58,18.56,18.96,1.35428436,1215700,0.0,1.0
2003-03-31,20.19,21.1,20.11,20.35,1.453569975,591700,0.0,1.0
2003-03-28,21.75,22.33,20.71,21.06,1.50428421,1867400,0.0,1.0
2003-03-27,20.5,21.91,20.2,21.73,1.552141305,2188000,0.0,1.0
2003-03-26,19.4,20.74,19.25,20.6,1.4714271,1327200,0.0,1.0
2003-03-25,18.0,19.49,17.95,19.25,1.374998625,900200,0.0,1.0
2003-03-24,18.27,18.6,17.75,18.0,1.285713,642600,0.0,1.0
2003-03-21,19.11,19.61,18.31,18.55,1.324998675,582200,0.0,1.0
2003-03-20,19.45,19.69,18.61,18.83,1.344998655,1043100,0.0,1.0
2003-03-19,19.09,19.58,18.7,19.24,1.37428434,1147300,0.0,1.0
2003-03-18,18.5,19.18,18.07,18.75,1.339284375,1506500,0.0,1.0
2003-03-17,16.58,18.09,15.66,18.0,1.285713,1186900,0.0,1.0
2003-03-14,16.6,16.95,16.39,16.55,1.182141675,437800,0.0,1.0
2003-03-13,15.36,16.57,15.25,16.25,1.160713125,540000,0.0,1.0
2003-03-12,15.45,15.51,14.9,15.06,1.07571321,410800,0.0,1.0
2003-03-11,15.73,15.75,15.0,15.5,1.10714175,395100,0.0,1.0
2003-03-10,15.98,16.3,15.71,15.73,1.123570305,244600,0.0,1.0
2003-03-07,15.98,16.6,15.75,16.09,1.149284565,346700,0.0,1.0
2003-03-06,16.31,16.49,16.0,16.3,1.16428455,246800,0.0,1.0
2003-03-05,16.36,16.36,15.76,16.15,1.153570275,249900,0.0,1.0
2003-03-04,15.99,16.41,15.54,16.35,1.167855975,397500,0.0,1.0
2003-03-03,16.91,17.08,15.75,15.96,1.13999886,1128400,0.0,1.0
2003-02-28,16.63,17.2,16.3,17.11,1.222141635,848500,0.0,1.0
2003-02-27,14.82,16.5,14.77,16.5,1.17857025,1651400,0.0,1.0
2003-02-26,14.76,14.84,14.09,14.55,1.039284675,277000,0.0,1.0
2003-02-25,13.81,14.85,13.51,14.65,1.046427525,330700,0.0,1.0
2003-02-24,14.34,14.59,14.01,14.04,1.00285614,881400,0.0,1.0
2003-02-21,15.4,15.4,14.46,14.9,1.06428465,446800,0.0,1.0
2003-02-20,15.49,15.75,15.04,15.38,1.09857033,452800,0.0,1.0
2003-02-19,14.82,15.25,14.68,15.14,1.08142749,365600,0.0,1.0
2003-02-18,14.31,14.79,14.04,14.66,1.04714181,447700,0.0,1.0
2003-02-14,13.33,14.28,13.26,14.24,1.01714184,602500,0.0,1.0
2003-02-13,13.31,25.05,13.22,13.22,0.94428477,435200,0.0,1.0
2003-02-12,13.37,13.4,13.0,13.28,0.94857048,401100,0.0,1.0
2003-02-11,12.9,13.1,12.61,12.98,0.92714193,342200,0.0,1.0
2003-02-10,12.23,12.77,12.15,12.47,0.890713395,521800,0.0,1.0
2003-02-07,11.8,12.25,11.69,12.18,0.86999913,358300,0.0,1.0
2003-02-06,11.96,12.0,11.54,11.65,0.832142025,266800,0.0,1.0
2003-02-05,12.26,12.4,11.82,11.94,0.85285629,248900,0.0,1.0
2003-02-04,12.6,12.75,12.05,12.3,0.87857055,145700,0.0,1.0
2003-02-03,13.14,13.18,12.5,12.8,0.9142848,202600,0.0,1.0
2003-01-31,12.68,13.25,12.46,13.2,0.9428562,287100,0.0,1.0
2003-01-30,12.5,12.76,12.35,12.63,0.902141955,264300,0.0,1.0
2003-01-29,12.03,12.85,11.91,12.55,0.896427675,211200,0.0,1.0
2003-01-28,12.03,12.85,11.91,12.55,0.896427675,353300,0.0,1.0
2003-01-27,12.1,12.28,11.72,12.28,0.87714198,245700,0.0,1.0
2003-01-24,12.25,12.38,11.85,12.33,0.880713405,453800,0.0,1.0
2003-01-23,11.91,12.68,11.7,12.19,0.870713415,515700,0.0,1.0
2003-01-22,11.38,11.95,11.28,11.6,0.8285706,298100,0.0,1.0
2003-01-21,11.57,11.9,11.1,11.4,0.8142849,434400,0.0,1.0
2003-01-17,11.8,11.9,11.05,11.44,0.81714204,383200,0.0,1.0
2003-01-16,12.7,13.39,12.0,12.0,0.857142,1332400,0.0,1.0
2003-01-15,11.89,12.35,11.87,12.2,0.8714277,673600,0.0,1.0
2003-01-14,12.2,12.35,11.71,12.04,0.85999914,182100,0.0,1.0
2003-01-13,12.01,12.37,11.97,12.14,0.86714199,314900,0.0,1.0
2003-01-10,11.69,12.7,11.6,12.42,0.88714197,388200,0.0,1.0
2003-01-09,11.55,11.84,11.33,11.74,0.83857059,380200,0.0,1.0
2003-01-08,10.8,12.0,10.67,11.41,0.814999185,382600,0.0,1.0
2003-01-07,10.8,11.14,10.8,10.97,0.783570645,138400,0.0,1.0
2003-01-06,11.0,11.2,10.67,11.1,0.79285635,214500,0.0,1.0
2003-01-03,11.9,11.9,10.8,10.82,0.77285637,232000,0.0,1.0
2003-01-02,11.85,12.6,11.35,11.45,0.817856325,599800,0.0,1.0
2002-12-31,9.98,11.2,9.7,11.01,0.786427785,812100,0.0,1.0
2002-12-30,9.85,10.0,9.6,9.99,0.713570715,371300,0.0,1.0
2002-12-27,9.7,9.92,9.6,9.67,0.690713595,328000,0.0,1.0
2002-12-26,9.83,10.0,9.58,9.75,0.696427875,151600,0.0,1.0
2002-12-24,10.2,10.25,9.79,9.9,0.70714215,349700,0.0,1.0
2002-12-23,10.35,10.65,10.19,10.25,0.732142125,236500,0.0,1.0
2002-12-20,10.7,10.79,10.2,10.7,0.76428495,313200,0.0,1.0
2002-12-19,10.79,11.19,10.62,10.8,0.7714278,270100,0.0,1.0
2002-12-18,12.55,12.58,10.69,11.0,0.7857135,955600,0.0,1.0
2002-12-17,12.8,12.98,12.5,12.69,0.906427665,120000,0.0,1.0
2002-12-16,12.58,12.99,12.15,12.79,0.913570515,149900,0.0,1.0
2002-12-13,12.6,12.8,12.05,12.5,0.89285625,99700,0.0,1.0
2002-12-12,12.68,12.8,12.4,12.61,0.900713385,181000,0.0,1.0
2002-12-11,11.96,13.0,11.77,12.56,0.89714196,349700,0.0,1.0
2002-12-10,11.2,12.22,11.19,12.2,0.8714277,231200,0.0,1.0
2002-12-09,11.14,11.2,10.69,11.19,0.799284915,290600,0.0,1.0
2002-12-06,10.99,11.17,10.33,10.95,0.782142075,277400,0.0,1.0
2002-12-05,12.02,12.1,10.78,11.0,0.7857135,902300,0.0,1.0
2002-12-04,10.4,10.5,9.75,9.949,0.7106421465,176300,0.0,1.0
2002-12-03,10.5,11.05,10.35,10.79,0.770713515,83200,0.0,1.0
2002-12-02,10.4,11.15,10.14,10.66,0.76142781,143500,0.0,1.0
2002-11-29,10.5,11.13,10.4,10.85,0.774999225,66600,0.0,1.0
2002-11-27,10.66,10.72,10.41,10.52,0.75142782,76400,0.0,1.0
2002-11-26,10.8,11.0,10.48,10.49,0.749284965,126500,0.0,1.0
2002-11-25,11.1,11.15,10.55,11.1,0.79285635,340800,0.0,1.0
2002-11-22,10.6,11.2,10.53,11.01,0.786427785,320900,0.0,1.0
2002-11-21,10.2,11.0,10.05,11.0,0.7857135,751200,0.0,1.0
2002-11-20,9.44,10.19,9.25,10.04,0.71714214,720400,0.0,1.0
2002-11-19,10.08,10.09,8.73,9.3,0.66428505,2013900,0.0,1.0
2002-11-18,9.08,10.93,8.75,10.9,0.77857065,718700,0.0,1.0
2002-11-15,8.99,9.15,8.25,9.1,0.64999935,146100,0.0,1.0
2002-11-14,9.0,9.03,8.66,8.66,0.61857081,66500,0.0,1.0
2002-11-13,8.11,9.0,7.78,8.98,0.64142793,230800,0.0,1.0
2002-11-12,8.4,8.6,8.01,8.09,0.577856565,156500,0.0,1.0
2002-11-11,8.5,8.5,8.2,8.41,0.600713685,26500,0.0,1.0
2002-11-08,8.47,8.58,7.75,8.55,0.610713675,351600,0.0,1.0
2002-11-07,8.85,8.93,8.3,8.3,0.59285655,184700,0.0,1.0
2002-11-06,9.3,9.3,8.58,8.81,0.629285085,502300,0.0,1.0
2002-11-05,9.41,9.47,9.11,9.12,0.65142792,74700,0.0,1.0
2002-11-04,9.0,9.84,8.95,9.4,0.6714279,256400,0.0,1.0
2002-11-01,8.8,9.0,8.5,8.94,0.63857079,151900,0.0,1.0
2002-10-31,8.91,9.0,8.73,8.971,0.6407850735,118500,0.0,1.0
2002-10-30,9.29,9.32,8.9,8.98,0.64142793,101700,0.0,1.0
2002-10-29,9.45,9.5,8.86,9.2,0.6571422,143200,0.0,1.0
2002-10-28,9.3,9.9,9.1,9.6,0.6857136,403400,0.0,1.0
2002-10-25,8.12,9.59,7.95,9.0,0.6428565,460500,0.0,1.0
2002-10-24,8.49,8.49,7.75,8.11,0.579285135,173700,0.0,1.0
2002-10-23,8.75,8.75,8.2,8.25,0.589285125,252800,0.0,1.0
2002-10-22,8.9,9.01,8.65,8.759,0.6256422315,304500,0.0,1.0
2002-10-21,8.94,9.3,8.52,8.91,0.636427935,691900,0.0,1.0
2002-10-18,8.2,10.3,8.2,9.56,0.68285646,1778900,0.0,1.0
2002-10-17,6.61,8.2,6.6,7.7,0.54999945,534400,0.0,1.0
2002-10-16,7.41,7.46,6.2,6.43,0.459285255,414300,0.0,1.0
2002-10-15,7.6,8.2,7.59,7.7,0.54999945,294700,0.0,1.0
2002-10-14,6.5,7.49,6.49,7.48,0.53428518,376600,0.0,1.0
2002-10-11,7.12,7.4,6.25,6.59,0.470713815,948700,0.0,1.0
2002-10-10,5.29,7.35,4.85,7.09,0.506428065,969800,0.0,1.0
2002-10-09,5.74,5.75,4.86,5.22,0.37285677,427300,0.0,1.0
2002-10-08,5.75,5.99,5.47,5.67,0.404999595,323700,0.0,1.0
2002-10-07,6.3,6.42,5.35,5.77,0.412142445,1123200,0.0,1.0
2002-10-04,7.25,7.44,6.26,6.563,0.4687852455,602400,0.0,1.0
2002-10-03,7.97,7.98,6.85,7.251,0.5179280535,697500,0.0,1.0
2002-10-02,9.64,9.64,7.85,8.1,0.57857085,665300,0.0,1.0
2002-10-01,9.93,9.94,9.25,9.5,0.67857075,275000,0.0,1.0
2002-09-30,9.9,10.1,9.65,9.7,0.69285645,345500,0.0,1.0
2002-09-27,10.87,10.98,9.972,10.08,0.71999928,364700,0.0,1.0
2002-09-26,10.48,10.97,10.2,10.97,0.783570645,297300,0.0,1.0
2002-09-25,10.15,10.5,9.91,10.25,0.732142125,104100,0.0,1.0
2002-09-24,9.96,10.15,9.65,10.05,0.717856425,267700,0.0,1.0
2002-09-23,10.0,10.25,9.881,9.961,0.7114992885,345700,0.0,1.0
2002-09-20,10.55,10.75,9.8,9.919,0.7084992915,248900,0.0,1.0
2002-09-19,10.99,11.0,10.05,10.14,0.72428499,355600,0.0,1.0
2002-09-18,11.71,11.78,10.99,11.03,0.787856355,108700,0.0,1.0
2002-09-17,12.1,12.1,11.55,11.98,0.85571343,204500,0.0,1.0
2002-09-16,12.49,12.49,11.94,12.0,0.857142,250900,0.0,1.0
2002-09-13,12.9,12.98,12.1,12.3,0.87857055,177500,0.0,1.0
2002-09-12,13.48,13.54,12.8,12.95,0.924999075,138800,0.0,1.0
2002-09-11,13.14,13.67,13.14,13.46,0.96142761,116400,0.0,1.0
2002-09-10,12.61,13.3,12.45,13.23,0.944999055,339000,0.0,1.0
2002-09-09,12.87,12.95,12.5,12.62,0.90142767,101400,0.0,1.0
2002-09-06,12.99,13.1,12.75,12.8,0.9142848,54500,0.0,1.0
2002-09-05,12.85,13.1,12.75,12.85,0.917856225,20400,0.0,1.0
2002-09-04,12.96,13.25,12.71,13.0,0.9285705,26700,0.0,1.0
2002-09-03,13.11,13.49,12.79,12.96,0.92571336,113800,0.0,1.0
2002-08-30,12.8,13.48,12.52,13.11,0.936427635,151500,0.0,1.0
2002-08-29,11.66,12.91,11.54,12.65,0.903570525,171100,0.0,1.0
2002-08-28,12.06,12.46,11.55,12.1,0.86428485,162500,0.0,1.0
2002-08-27,13.55,13.55,12.01,12.23,0.873570555,356000,0.0,1.0
2002-08-26,13.95,13.95,13.13,13.55,0.967856175,188900,0.0,1.0
2002-08-23,13.92,13.95,13.55,13.91,0.993570435,171900,0.0,1.0
2002-08-22,13.63,13.99,13.01,13.77,0.983570445,211700,0.0,1.0
2002-08-21,13.35,13.6,12.86,13.56,0.96857046,198500,0.0,1.0
2002-08-20,13.79,13.91,12.9,13.25,0.946427625,181400,0.0,1.0
2002-08-19,12.95,13.78,12.85,13.75,0.982141875,148200,0.0,1.0
2002-08-16,12.5,12.94,12.0,12.78,0.91285623,130600,0.0,1.0
2002-08-15,11.72,12.75,11.66,12.36,0.88285626,233100,0.0,1.0
2002-08-14,10.86,11.67,10.8,11.67,0.833570595,289100,0.0,1.0
2002-08-13,10.75,11.27,10.56,10.82,0.77285637,119800,0.0,1.0
2002-08-12,11.24,11.3,10.55,10.6,0.7571421,152200,0.0,1.0
2002-08-09,11.18,11.5,10.9,11.02,0.78714207,107200,0.0,1.0
2002-08-08,11.15,11.25,10.51,11.15,0.796427775,163100,0.0,1.0
2002-08-07,10.65,11.11,10.4,11.11,0.793570635,197000,0.0,1.0
2002-08-06,11.14,11.25,10.4,10.65,0.760713525,229800,0.0,1.0
2002-08-05,10.9,11.38,10.65,10.85,0.774999225,272000,0.0,1.0
2002-08-02,12.41,12.43,9.89,10.89,0.777856365,475400,0.0,1.0
2002-08-01,13.3,13.44,12.29,12.48,0.89142768,323500,0.0,1.0
2002-07-31,13.0,13.44,12.68,13.35,0.953570475,238100,0.0,1.0
2002-07-30,12.51,13.2,12.51,12.8,0.9142848,269800,0.0,1.0
2002-07-29,12.55,12.94,11.9,12.27,0.876427695,232900,0.0,1.0
2002-07-26,14.7,14.82,11.9,12.2,0.8714277,503300,0.0,1.0
2002-07-25,15.75,15.79,14.49,14.51,1.036427535,339700,0.0,1.0
2002-07-24,16.05,16.23,15.04,15.6,1.1142846,239700,0.0,1.0
2002-07-23,16.47,16.99,15.83,16.05,1.146427425,112700,0.0,1.0
2002-07-22,15.9,16.51,15.62,16.39,1.170713115,142400,0.0,1.0
2002-07-19,16.14,16.25,15.71,16.24,1.15999884,128000,0.0,1.0
2002-07-18,15.64,16.33,15.55,16.09,1.149284565,207100,0.0,1.0
2002-07-17,16.03,16.29,15.06,15.25,1.089284625,90100,0.0,1.0
2002-07-16,16.14,16.2,15.46,15.77,1.126427445,138700,0.0,1.0
2002-07-15,17.4,17.48,15.07,16.0,1.142856,302800,0.0,1.0
2002-07-12,17.9,17.92,16.9,16.91,1.207855935,202700,0.0,1.0
2002-07-11,16.16,17.9,15.86,17.77,1.269284445,180700,0.0,1.0
2002-07-10,16.26,16.5,15.85,16.29,1.163570265,111000,0.0,1.0
2002-07-09,16.45,16.75,15.6,16.25,1.160713125,209700,0.0,1.0
2002-07-08,17.53,17.53,16.35,16.46,1.17571311,139500,0.0,1.0
2002-07-05,17.0,18.19,16.99,17.87,1.276427295,143100,0.0,1.0
2002-07-03,16.5,17.0,15.65,17.0,1.2142845,354100,0.0,1.0
2002-07-02,14.75,16.74,14.55,16.42,1.17285597,644300,0.0,1.0
2002-07-01,14.0,14.65,13.9,14.39,1.027856115,327500,0.0,1.0
2002-06-28,13.45,14.19,13.45,13.99,0.999284715,659600,0.0,1.0
2002-06-27,14.13,14.26,13.21,13.21,0.943570485,272700,0.0,1.0
2002-06-26,13.49,13.95,12.9,13.84,0.98857044,208900,0.0,1.0
2002-06-25,13.84,14.1,13.26,13.5,0.96428475,281500,0.0,1.0
2002-06-24,13.71,14.2,13.4,13.7,0.97857045,183400,0.0,1.0
2002-06-21,13.75,13.85,13.27,13.71,0.979284735,167600,0.0,1.0
2002-06-20,13.6,14.56,13.3,13.4,0.9571419,436500,0.0,1.0
2002-06-19,12.76,13.95,12.5,13.32,0.95142762,391600,0.0,1.0
2002-06-18,13.14,13.15,11.79,12.75,0.910713375,772000,0.0,1.0
2002-06-17,14.19,14.83,12.85,12.91,0.922141935,346800,0.0,1.0
2002-06-14,15.15,15.2,13.72,13.81,0.986427585,341700,0.0,1.0
2002-06-13,15.46,15.71,15.12,15.16,1.08285606,183400,0.0,1.0
2002-06-12,16.15,16.55,15.25,15.3,1.09285605,128500,0.0,1.0
2002-06-11,16.19,16.64,15.8,16.15,1.153570275,71700,0.0,1.0
2002-06-10,15.89,16.45,15.89,16.19,1.156427415,34600,0.0,1.0
2002-06-07,16.49,16.49,15.45,15.66,1.11857031,97800,0.0,1.0
2002-06-06,16.1,17.25,16.08,16.55,1.182141675,164700,0.0,1.0
2002-06-05,15.55,16.23,15.5,16.06,1.14714171,109400,0.0,1.0
2002-06-04,15.9,15.96,15.55,15.65,1.117856025,221800,0.0,1.0
2002-06-03,15.12,16.09,15.07,15.8,1.1285703,225100,0.0,1.0
2002-05-31,15.1,15.1,15.0,15.07,1.076427495,604600,0.0,1.0
2002-05-30,15.51,15.51,15.0,15.0,1.0714275,725300,0.0,1.0
2002-05-29,16.3,16.3,15.2,15.45,1.103570325,482700,0.0,1.0
2002-05-28,16.99,17.25,16.2,16.2,1.1571417,472100,0.0,1.0
2002-05-24,17.0,17.15,16.76,16.94,1.20999879,793200,0.0,1.0
2002-05-23,16.19,17.4,16.04,16.75,1.196427375,7485000,0.0,1.0
